App,Repository,SHA,Tag,TestFilePath,codeChurnTotal,codeChurnMax,codeChurnAvg,commits,Contributors,minorContributors,contributorsExperience,addLinesCount,addLinesMax,addLinesAvg,removedLinesCount,removedLinesMax,removedLinesAvg,codeChurnTotal_P,codeChurnMax_P,codeChurnAvg_P,commits_P,Contributors_P,minorContributors_P,contributorsExperience_P,addLinesCount_P,addLinesMax_P,addLinesAvg_P,removedLinesCount_P,removedLinesMax_P,removedLinesAvg_P,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,LOC,NOM,WMC,RFC,NAs,AsD,isRefactored
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,adcca066d736ef890542774eca1b10b16425aa8f,"1.0-pre4, 1.0-pre5",core/src/test/java/com/graphhopper/routing/util/parsers/OSMTollParserTest.java,1,1,1,1,1,0,100.0,9,9,9,8,8,8,1.0,1.0,1.0,1.0,1.0,0.0,100.0,2.0,2.0,2.0,1.0,1.0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,46,2,3,8,0.13,6.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,adcca066d736ef890542774eca1b10b16425aa8f,"1.0-pre4, 1.0-pre5",core/src/test/java/com/graphhopper/routing/AlternativeRouteTest.java,-1,-1,-1,1,1,0,100.0,20,20,20,21,21,21,,,,,,,,,,,,,,6,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,14.0,0,0,0,0,3,0,94,7,10,48,0.15,14.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,adcca066d736ef890542774eca1b10b16425aa8f,"1.0-pre4, 1.0-pre5",core/src/test/java/com/graphhopper/routing/template/RoundTripRoutingTemplateTest.java,1,1,0,2,1,0,100.0,6,5,3,5,4,2,,,,,,,,,,,,,,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,1,0,0,0,4,0,86,6,11,38,0.19,16.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,adcca066d736ef890542774eca1b10b16425aa8f,"1.0-pre4, 1.0-pre5",core/src/test/java/com/graphhopper/routing/ch/CHProfileSelectorTest.java,112,112,112,1,1,0,100.0,144,144,144,32,32,32,-70.0,-70.0,-70.0,1.0,1.0,0.0,100.0,56.0,56.0,56.0,126.0,126.0,126.0,17,0,1,0,0,0,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,0,135,17,25,70,0.39,52.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,5092c50bd70a8b70958c1f76658ed6f26a734354,"1.0-pre3, 1.0-pre4",core/src/test/java/com/graphhopper/routing/querygraph/QueryGraphTest.java,11,11,11,1,1,0,100.0,40,40,40,29,29,29,-367.0,-367.0,-367.0,1.0,1.0,0.0,100.0,80.0,80.0,80.0,447.0,447.0,447.0,32,14,2,0,0,0,0,21,0,0,0,2,0,0,18.0,80.0,10,0,0,0,21,0,546,32,49,334,0.29,159.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9a88313e903219d1c8452ef9de985f14c312d812,"1.0-pre2, 1.0-pre3",reader-gtfs/src/test/java/com/graphhopper/reader/gtfs/GraphExplorerTest.java,-1,0,0,3,2,0,53.85,6,3,2,7,3,2,2.0,2.0,2.0,1.0,1.0,0.0,100.0,7.0,7.0,7.0,5.0,5.0,5.0,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,18,5,5,5,0.0,0.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9a88313e903219d1c8452ef9de985f14c312d812,"1.0-pre2, 1.0-pre3",core/src/test/java/com/graphhopper/util/PathSimplificationTest.java,3,2,2,2,1,0,100.0,6,4,3,3,2,2,,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,97,2,4,28,0.03,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9a88313e903219d1c8452ef9de985f14c312d812,"1.0-pre2, 1.0-pre3",core/src/test/java/com/graphhopper/routing/PathTest.java,29,28,10,3,1,0,100.0,123,91,41,94,63,31,-54.0,-1.0,-14.0,4.0,1.0,0.0,100.0,15.0,13.0,4.0,69.0,34.0,17.0,32,29,2,0,0,0,0,0,0,0,0,1,0,0,,,3,0,0,0,29,0,697,32,44,341,0.22,152.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,ad58bfc6e9a45743ef7fddcb07c6fd158e7d528b,"1.0-pre1, 1.0-pre2",api/src/test/java/com/graphhopper/util/AngleCalcTest.java,28,28,28,1,1,0,100.0,31,31,31,3,3,3,13.0,13.0,13.0,1.0,1.0,0.0,100.0,14.0,14.0,14.0,1.0,1.0,1.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,40.0,3,0,0,0,10,0,97,11,12,31,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,ad58bfc6e9a45743ef7fddcb07c6fd158e7d528b,"1.0-pre1, 1.0-pre2",core/src/test/java/com/graphhopper/routing/template/RoundTripRoutingTemplateTest.java,-3,0,-1,3,1,0,100.0,13,10,4,16,10,5,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,1,0,0,0,4,0,84,6,11,37,0.19,16.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,ad58bfc6e9a45743ef7fddcb07c6fd158e7d528b,"1.0-pre1, 1.0-pre2",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,104,104,52,2,2,0,93.94,118,114,59,14,10,7,123.0,123.0,123.0,1.0,1.0,0.0,100.0,145.0,145.0,145.0,22.0,22.0,22.0,33,20,2,0,0,0,0,0,0,0,0,2,0,0,1.0,2.0,12,2,0,1,28,0,730,46,84,375,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,ad58bfc6e9a45743ef7fddcb07c6fd158e7d528b,"1.0-pre1, 1.0-pre2",core/src/test/java/com/graphhopper/routing/QueryGraphTest.java,-15,-15,-15,1,1,0,100.0,46,46,46,61,61,61,6.0,6.0,6.0,1.0,1.0,0.0,100.0,6.0,6.0,6.0,0.0,0.0,0.0,32,14,2,0,0,0,0,21,0,0,0,1,0,0,19.0,121.0,10,0,0,0,21,0,541,33,55,331,0.29,156.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,65fbc7af6a2205b0a4e12baa79f41b6d2834f02b,"0.14.0-pre1, 1.0-pre1",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,-64,-64,-64,1,1,0,100.0,10,10,10,74,74,74,-106.0,-106.0,-106.0,1.0,1.0,0.0,100.0,12.0,12.0,12.0,118.0,118.0,118.0,31,18,2,0,0,0,0,0,0,0,0,2,0,0,2.0,2.0,11,2,0,1,26,0,656,44,82,352,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,65fbc7af6a2205b0a4e12baa79f41b6d2834f02b,"0.14.0-pre1, 1.0-pre1",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMTurnRelationTest.java,-1,-1,-1,1,1,0,100.0,6,6,6,7,7,7,164.0,164.0,164.0,1.0,1.0,0.0,100.0,164.0,164.0,164.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,0,0,0,1,0,47,3,8,12,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9a5efe6e2b7332495709cfc42674017d7d047cfc,"0.13.0, 0.14.0-pre1",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,64,64,64,1,1,0,100.0,74,74,74,10,10,10,106.0,106.0,106.0,1.0,1.0,0.0,100.0,118.0,118.0,118.0,12.0,12.0,12.0,32,19,2,0,0,0,0,0,0,0,0,2,0,0,1.0,2.0,12,2,0,1,27,0,704,45,83,364,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,d093043e33921b0e80aba3651fab15956d964e70,"0.13.0-pre18, 0.13.0-pre19",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,4,4,4,1,1,0,100.0,18,18,18,14,14,14,-9.0,-9.0,-9.0,1.0,1.0,0.0,100.0,9.0,9.0,9.0,18.0,18.0,18.0,29,4,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,1,8,0,0,14,0,365,29,44,175,0.05,18.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,d093043e33921b0e80aba3651fab15956d964e70,"0.13.0-pre18, 0.13.0-pre19",core/src/test/java/com/graphhopper/routing/ch/Path4CHTest.java,0,0,0,1,1,0,100.0,16,16,16,16,16,16,,,,,,,,,,,,,,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,2,0,0,2,0,106,10,15,36,0.03,3.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9fb8650714b390c72f1db433efc2c4a8f9ffa9a3,"0.13.0-pre17, 0.13.0-pre18",core/src/test/java/com/graphhopper/routing/weighting/TurnWeightingTest.java,-1,-1,-1,1,1,0,100.0,1,1,1,2,2,2,6.0,6.0,6.0,1.0,1.0,0.0,100.0,20.0,20.0,20.0,14.0,14.0,14.0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,2.0,5.0,0,0,0,0,3,0,39,5,6,18,0.13,5.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,9fb8650714b390c72f1db433efc2c4a8f9ffa9a3,"0.13.0-pre17, 0.13.0-pre18",core/src/test/java/com/graphhopper/routing/util/DataFlagEncoderTest.java,-37,-2,-18,2,1,0,100.0,28,28,14,65,35,32,,,,,,,,,,,,,,14,8,0,1,0,0,1,0,0,0,0,5,0,0,7.0,20.0,6,0,0,0,14,0,296,21,40,126,0.2,60.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3e7a773d12b366122357933e169ea603464f3cf5,"0.13.0-pre16, 0.13.0-pre17",core/src/test/java/com/graphhopper/routing/util/NameSimilarityEdgeFilterTest.java,18,18,18,1,1,0,100.0,21,21,21,3,3,3,11.0,11.0,11.0,1.0,1.0,0.0,100.0,14.0,14.0,14.0,3.0,3.0,3.0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,7.0,45.0,3,0,0,0,8,0,127,12,20,36,0.4,51.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,-16,-1,-5,3,1,0,100.0,10,5,3,26,16,9,,,,,,,,,,,,,,28,4,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,1,8,0,0,14,0,359,28,40,175,0.05,18.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/util/DefaultEdgeFilterTest.java,-1,1,0,2,1,0,100.0,5,3,2,6,5,3,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,32,2,3,15,0.06,2.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionCHTest.java,-10,-4,-5,2,1,0,100.0,11,9,6,21,13,10,,,,,,,,,,,,,,11,4,1,0,0,0,0,0,0,0,0,3,0,0,3.0,9.0,1,2,0,0,6,0,151,11,19,103,0.15,22.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/ch/CHAlgoFactoryDecoratorTest.java,-13,-13,-13,1,1,0,100.0,45,45,45,58,58,58,-2.0,-2.0,-2.0,1.0,1.0,0.0,100.0,87.0,87.0,87.0,89.0,89.0,89.0,8,1,1,0,0,0,0,6,0,0,0,0,0,0,5.0,23.0,0,0,0,0,6,0,74,8,15,28,0.04,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/ch/EdgeBasedNodeContractorTest.java,-13,-13,-13,1,1,0,100.0,8,8,8,21,21,21,,,,,,,,,,,,,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,61,0,0,62,0,903,84,107,395,0.0,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,-1,3,0,3,1,0,100.0,56,35,19,57,32,19,2.0,2.0,2.0,1.0,1.0,0.0,100.0,17.0,17.0,17.0,15.0,15.0,15.0,33,7,2,0,0,0,0,13,0,0,0,0,0,0,4.0,17.0,0,2,0,0,16,0,461,37,59,216,0.08,39.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,0,0,0,1,1,0,100.0,18,18,18,18,18,18,,,,,,,,,,,,,,30,25,4,0,0,0,8,0,0,0,0,1,0,0,0.0,0.0,8,1,0,4,27,0,650,44,98,458,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,03d4737983322c3588499842f2a22b291cfae0d7,"0.13.0-pre14, 0.13.0-pre16",core/src/test/java/com/graphhopper/routing/util/NameSimilarityEdgeFilterTest.java,-2,-2,-2,1,1,0,100.0,5,5,5,7,7,7,6.0,6.0,6.0,1.0,1.0,0.0,100.0,8.0,8.0,8.0,2.0,2.0,2.0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,7.0,43.0,3,0,0,0,7,0,117,11,19,32,0.37,43.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,b6ebc9b9e09a8865e1e8f9109f710e0b68baecc6,"0.13.0-pre13, 0.13.0-pre14",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionCHTest.java,-1,-1,-1,1,1,0,100.0,4,4,4,5,5,5,,,,,,,,,,,,,,11,4,1,0,0,0,0,0,0,0,0,3,0,0,3.0,9.0,1,2,0,0,6,0,157,11,19,104,0.14,22.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,b6ebc9b9e09a8865e1e8f9109f710e0b68baecc6,"0.13.0-pre13, 0.13.0-pre14",core/src/test/java/com/graphhopper/storage/GraphHopperStorageTest.java,-1,-1,-1,1,1,0,100.0,8,8,8,9,9,9,-6.0,-6.0,-6.0,1.0,1.0,0.0,100.0,20.0,20.0,20.0,26.0,26.0,26.0,15,7,0,0,0,0,4,0,0,0,0,1,0,0,12.0,56.0,3,1,0,0,12,0,234,28,45,127,0.25,58.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,405ea0800bf6366a42f160918e831fbdf7e6fb48,"0.13.0-pre12, 0.13.0-pre13",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,68,68,68,1,1,0,100.0,69,69,69,1,1,1,,,,,,,,,,,,,,30,25,4,0,0,0,8,0,0,0,0,1,0,0,0.0,0.0,8,1,0,4,27,0,650,44,98,456,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,653b108dfab2eed33483f6520b0f4ca1b1a5bc59,"0.13.0-pre8, 0.13.0-pre9",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,7,7,7,1,1,0,100.0,8,8,8,1,1,1,,,,,,,,,,,,,,29,24,4,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,8,1,0,4,26,0,613,42,94,437,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/AStarBidirectionTest.java,10,10,10,1,1,0,100.0,15,15,15,5,5,5,,,,,,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,51,6,11,15,0.08,4.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/AStarTest.java,10,10,10,1,1,0,100.0,17,17,17,7,7,7,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/AlternativeRouteTest.java,-2,-2,-2,1,1,0,100.0,11,11,11,13,13,13,,,,,,,,,,,,,,6,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,14.0,0,0,0,0,3,0,94,7,12,47,0.15,14.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionRefTest.java,10,10,10,1,1,0,100.0,15,15,15,5,5,5,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,0f7ed2bd287535c2ba79fe0511ee1ab763abfab4,"0.13.0-pre6, 0.13.0-pre7",core/src/test/java/com/graphhopper/routing/DijkstraTest.java,10,10,10,1,1,0,100.0,15,15,15,5,5,5,1.0,1.0,1.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,2.0,2.0,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,4,9,7,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,a8c654b05b2df1df0bf89f5dc2e17ee48bf2e1eb,"0.13.0-pre5, 0.13.0-pre6",core/src/test/java/com/graphhopper/routing/profiles/DefaultEncodedValueFactoryTest.java,0,0,0,1,1,0,100.0,1,1,1,1,1,1,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0,0,0,0,3,0,18,3,3,9,0.17,3.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/ch/PrepareContractionHierarchiesTest.java,9,6,2,4,2,1,96.61,34,21,8,25,15,6,,,,,,,,,,,,,,32,7,2,0,0,0,0,13,0,0,0,0,0,0,4.0,14.0,0,2,0,0,16,0,467,36,57,213,0.08,39.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/util/DataFlagEncoderTest.java,18,18,18,1,1,0,100.0,148,148,148,130,130,130,-494.0,-494.0,-494.0,1.0,1.0,0.0,100.0,41.0,41.0,41.0,535.0,535.0,535.0,18,8,0,1,0,0,1,0,0,0,0,5,0,0,7.0,20.0,8,0,0,0,18,0,333,25,44,132,0.26,86.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,3b9c0335aed6ade2aa74cb88fe8cdd98974bd145,"0.13.0-pre4, 0.13.0-pre5",core/src/test/java/com/graphhopper/routing/util/spatialrules/SpatialRuleLookupArrayTest.java,0,0,0,1,1,0,100.0,10,10,10,10,10,10,,,,,,,,,,,,,,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6.0,29.0,0,0,0,0,7,0,128,15,26,43,0.24,31.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2f8072dd866018fe0ee5e3a36ac3ef2e72cf06f1,"0.13.0-pre3, 0.13.0-pre4",core/src/test/java/com/graphhopper/routing/subnetwork/PrepareRoutingSubnetworksTest.java,-1,-1,-1,1,1,0,100.0,6,6,6,7,7,7,-11.0,-11.0,-11.0,1.0,1.0,0.0,100.0,5.0,5.0,5.0,16.0,16.0,16.0,17,8,1,0,0,0,0,0,0,0,0,0,0,0,7.0,24.0,1,0,0,0,10,0,250,17,30,127,0.15,38.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,559f7c3cd1fad2bdf4426245880daf6c99d36686,"0.13.0-pre2, 0.13.0-pre3",reader-gtfs/src/test/java/com/graphhopper/reader/gtfs/GraphExplorerTest.java,1,1,1,1,1,0,100.0,22,22,22,21,21,21,-47.0,-47.0,-47.0,1.0,1.0,0.0,100.0,3.0,3.0,3.0,50.0,50.0,50.0,4,3,0,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,18,5,5,2,0.0,0.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,559f7c3cd1fad2bdf4426245880daf6c99d36686,"0.13.0-pre2, 0.13.0-pre3",core/src/test/java/com/graphhopper/storage/ShortcutUnpackerTest.java,338,189,169,2,1,0,100.0,373,189,186,35,35,18,125.0,97.0,62.0,2.0,1.0,0.0,100.0,166.0,97.0,83.0,41.0,41.0,20.0,7,2,1,1,0,0,0,3,0,0,0,0,0,0,,,3,0,0,0,3,0,253,8,15,47,0.25,64.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/PathBidirRefTest.java,0,0,0,1,1,0,100.0,28,28,28,28,28,28,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0,0,0,0,2,0,39,3,4,21,0.15,6.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,33,32,11,3,1,0,100.0,37,34,12,4,2,1,3.0,3.0,3.0,1.0,1.0,0.0,100.0,8.0,8.0,8.0,5.0,5.0,5.0,27,3,1,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,1,8,0,0,13,0,327,27,38,160,0.05,15.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,e1c8d2278646a8ce92551d976804f166b6f646bb,"0.13.0-pre1, 0.13.0-pre2",core/src/test/java/com/graphhopper/routing/PathTest.java,11,11,11,1,1,0,100.0,77,77,77,66,66,66,,,,,,,,,,,,,,31,29,2,0,0,0,0,0,0,1,0,1,0,0,,,3,0,0,0,29,0,676,31,42,344,0.22,152.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",reader-osm/src/test/java/com/graphhopper/reader/osm/OSMReaderTest.java,-1,-1,-1,1,1,0,100.0,7,7,7,8,8,8,,,,,,,,,,,,,,31,17,2,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,11,2,0,1,25,0,634,43,76,325,,,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",core/src/test/java/com/graphhopper/routing/ch/EdgeBasedNodeContractorTest.java,-1,-1,-1,1,1,0,100.0,0,0,0,1,1,1,,,,,,,,,,,,,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,61,0,0,62,0,909,85,109,398,0.0,3.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,90226f432c4e0e7a880366db26dbe99445f05d65,"0.12.0-pre5, 0.12.0-pre6",core/src/test/java/com/graphhopper/routing/ch/NodeBasedNodeContractorTest.java,111,111,111,1,1,0,100.0,117,117,117,6,6,6,,,,,,,,,,,,,,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,1,7,0,0,12,0,303,24,34,149,0.05,15.0,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/WitnessPathSearcherTest.java,1,1,0,2,2,0,71.43,4,3,2,3,2,2,2.0,3.0,0.0,7.0,2.0,0.0,63.27,50.0,31.0,7.0,48.0,31.0,7.0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,8.0,0,0,0,0,4,0,106,8,12,41,0.08,9.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",reader-osm/src/test/java/com/graphhopper/reader/osm/GraphHopperOSMTest.java,0,0,0,5,2,0,68.42,38,26,8,38,26,8,,,,,,,,,,,,,,28,23,3,0,0,0,7,0,0,0,0,1,0,0,0.0,0.0,7,1,0,4,25,0,572,37,81,401,,,True
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/DijkstraBidirectionCHTest.java,6,4,1,6,2,0,50.0,33,14,6,27,10,4,0.0,0.0,0.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,11,4,1,0,0,0,0,0,0,0,0,3,0,0,3.0,9.0,1,2,0,0,6,0,157,11,19,104,0.14,22.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/QueryGraphTest.java,2,2,1,2,1,0,100.0,28,26,14,26,24,13,8.0,5.0,3.0,3.0,2.0,0.0,68.75,20.0,10.0,7.0,12.0,12.0,4.0,26,11,0,0,0,0,0,17,0,0,0,1,0,0,15.0,87.0,8,0,0,0,17,0,447,27,43,258,0.26,117.0,False
graphhopper/graphhopper,https://github.com/graphhopper/graphhopper.git,2d93aa07f733f0acb47e33a13823a23fe4ae2667,"0.12.0-pre2, 0.12.0-pre3",core/src/test/java/com/graphhopper/routing/ch/EdgeBasedNodeContractorTest.java,3,6,1,5,2,0,80.0,19,10,4,16,8,3,-11.0,6.0,-1.0,10.0,3.0,1.0,72.27,54.0,15.0,5.0,65.0,22.0,6.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,60,1,0,61,0,909,85,109,398,0.0,3.0,True
